id,query,reply,reply_sort,label,query_cut,reply_cut
5131,什么时候能够看房呢？,房东自己在住，基本都在家，提前预约都可以看,2,1,什么 时候 能够 看房 呢 ？,房东 自己 在 住 ， 基本 都 在家 ， 提前 预约 都 可以 看
5132,价格还有得谈吗,可以,0,1,价格 还有 得 谈 吗,可以
5132,价格还有得谈吗,😰😰😰,1,0,价格 还有 得 谈 吗,😰 😰 😰
5132,价格还有得谈吗,房东买进480,2,0,价格 还有 得 谈 吗,房东 买进 480
5133,千佛山西路11号是不是可以看房呀,已经没有那套房子了,0,0,千佛山 西路 11 号 是不是 可以 看房 呀,已经 没有 那套 房子 了
5133,千佛山西路11号是不是可以看房呀,210够呛,1,0,千佛山 西路 11 号 是不是 可以 看房 呀,210 够呛
5133,千佛山西路11号是不是可以看房呀,差的太多,2,0,千佛山 西路 11 号 是不是 可以 看房 呀,差 的 太 多
5134,这套是行知十三中对口么,是的。,0,1,这套 是 行知 十三 中 对口 么,是 的 。
5134,这套是行知十三中对口么,但是它是子母套,1,0,这套 是 行知 十三 中 对口 么,但是 它 是 子 母套
5134,这套是行知十三中对口么,还有一套母套，170多方,2,0,这套 是 行知 十三 中 对口 么,还有 一套 母套 ， 170 多方
5135,房子所在区域及周边介绍,这套房子是云溪新语110房4房2卫的，,0,0,房子 所在区域 及 周边 介绍,这套 房子 是 云溪 新语 110 房 4 房 2 卫 的 ，
5135,房子所在区域及周边介绍,开发商精装修，中央空调地暖都有的,1,0,房子 所在区域 及 周边 介绍,开发商 精装修 ， 中央空调 地暖 都 有 的
5135,房子所在区域及周边介绍,周边有求是小学，之江1中都是1路之隔，之江银泰800米左右，上学购物都比较方便的,2,1,房子 所在区域 及 周边 介绍,周边 有求 是 小学 ， 之江 1 中 都 是 1 路 之 隔 ， 之江 银泰 800 米左右 ， 上学 购物 都 比较 方便 的
5135,房子所在区域及周边介绍,您这边的房子之前有看过吗？,3,0,房子 所在区域 及 周边 介绍,您 这边 的 房子 之前 有 看过 吗 ？
5135,房子所在区域及周边介绍,主要考虑多大面积的，我可以帮您推荐一下,4,0,房子 所在区域 及 周边 介绍,主要 考虑 多 大面积 的 ， 我 可以 帮 您 推荐 一下
5136,周围配套怎么样？,商住的话，银行那边不给贷款,0,0,周围 配套 怎么样 ？,商住 的话 ， 银行 那边 不 给 贷款
5136,周围配套怎么样？,有珠海印象城，离奥园广场很近,1,1,周围 配套 怎么样 ？,有 珠海 印象 城 ， 离奥园 广场 很近
5136,周围配套怎么样？,三公里左右,2,1,周围 配套 怎么样 ？,三 公里 左右
5136,周围配套怎么样？,有钥匙看房也方便,3,0,周围 配套 怎么样 ？,有 钥匙 看房 也 方便
5136,周围配套怎么样？,聊了这么久都还不知道你贵姓？,4,0,周围 配套 怎么样 ？,聊 了 这么久 都 还 不 知道 你 贵姓 ？
5137,可以看看,好的,0,0,可以 看看,好 的
5137,可以看看,好的，老师,1,0,可以 看看,好 的 ， 老师
5137,可以看看,好的,2,0,可以 看看,好 的
5138,哦 现在没满五的话 税费大概多少,不好意思，刚才没看到您信息,0,0,哦   现在 没满 五 的话   税费 大概 多少,不好意思 ， 刚才 没 看到 您 信息
5138,哦 现在没满五的话 税费大概多少,五山花园有的,1,0,哦   现在 没满 五 的话   税费 大概 多少,五山 花园 有 的
5138,哦 现在没满五的话 税费大概多少,目前性价比最一套，总价也低,2,0,哦   现在 没满 五 的话   税费 大概 多少,目前 性价比 最 一套 ， 总价 也 低
5139,在哪里啊？,不是,0,0,在 哪里 啊 ？,不是
5139,在哪里啊？,这个位置,1,0,在 哪里 啊 ？,这个 位置
5139,在哪里啊？,哦,2,0,在 哪里 啊 ？,哦
5140,价格现在谈到了多少,谈不了了,0,1,价格 现在 谈到 了 多少,谈 不了 了
5140,价格现在谈到了多少,嗯嗯,1,0,价格 现在 谈到 了 多少,嗯 嗯
5140,价格现在谈到了多少,您多钱能接受？,2,0,价格 现在 谈到 了 多少,您 多 钱 能 接受 ？
5141,现在可以看房不,您好,0,0,现在 可以 看房 不,您好
5141,现在可以看房不,可以的,1,1,现在 可以 看房 不,可以 的
5141,现在可以看房不,您在那,2,0,现在 可以 看房 不,您 在 那
5142,100这套是装修过的吗？,毛坯房,0,1,100 这套 是 装修 过 的 吗 ？,毛坯房
5142,100这套是装修过的吗？,没有装修,1,1,100 这套 是 装修 过 的 吗 ？,没有 装修
5142,100这套是装修过的吗？,您是问毛坯还是精装的,2,0,100 这套 是 装修 过 的 吗 ？,您 是 问 毛坯 还是 精装 的
5142,100这套是装修过的吗？,首付45万左右,3,0,100 这套 是 装修 过 的 吗 ？,首付 45 万左右
5142,100这套是装修过的吗？,全部加税费一起,4,0,100 这套 是 装修 过 的 吗 ？,全部 加 税费 一起
5143,配套怎么样？价位？,配套现在都没有问题，买菜，小区旁边就有，大顺发,0,1,配套 怎么样 ？ 价位 ？,配套 现在 都 没有 问题 ， 买菜 ， 小区 旁边 就 有 ， 大顺 发
5143,配套怎么样？价位？,价位毛坯在8500多一点精装9500多一点,1,1,配套 怎么样 ？ 价位 ？,价位 毛坯 在 8500 多一点 精装 9500 多一点
5143,配套怎么样？价位？,新房现在有洋房，高楼现在已经交付了,2,0,配套 怎么样 ？ 价位 ？,新房 现在 有 洋房 ， 高楼 现在 已经 交付 了
5143,配套怎么样？价位？,都是现房,3,0,配套 怎么样 ？ 价位 ？,都 是 现房
5143,配套怎么样？价位？,您留个电话给我，明天我给您看一下这个小区现在还有带露台的在卖的有没有,4,0,配套 怎么样 ？ 价位 ？,您 留个 电话 给 我 ， 明天 我 给 您 看 一下 这个 小区 现在 还有 带 露台 的 在 卖 的 有没有
5144,可以看房吗,可以的,0,1,可以 看房 吗,可以 的
5144,可以看房吗,您这边方便留个联系方式吗,1,0,可以 看房 吗,您 这边 方便 留个 联系方式 吗
5145,啥时候满两年,快了  但是房子这业主  不愿意等两年过户,0,1,啥时候 满 两年,快 了     但是 房子 这 业主     不 愿意 等 两年 过户
5145,啥时候满两年,着急用钱  所以挂的才低,1,0,啥时候 满 两年,着急 用钱     所以 挂 的 才 低
5145,啥时候满两年,如果  您和其他价格相比这个要便宜一点,2,0,啥时候 满 两年,如果     您 和 其他 价格 相比 这个 要 便宜 一点
5145,啥时候满两年,加上税,3,0,啥时候 满 两年,加上 税
5145,啥时候满两年,便宜十多万,4,0,啥时候 满 两年,便宜 十多万
5146,你发的这个是哪里？,青白江的您考虑吗,0,0,你 发 的 这个 是 哪里 ？,青白江 的 您 考虑 吗
5146,你发的这个是哪里？,有一个牛市口地铁口的房子,1,0,你 发 的 这个 是 哪里 ？,有 一个 牛市 口 地铁口 的 房子
5146,你发的这个是哪里？,我发给您看看装修比较不错,2,0,你 发 的 这个 是 哪里 ？,我 发给您 看看 装修 比较 不错
5147,什么时候能够看房呢？,您好,0,0,什么 时候 能够 看房 呢 ？,您好
5147,什么时候能够看房呢？,您从重庆回来了吗,1,0,什么 时候 能够 看房 呢 ？,您 从 重庆 回来 了 吗
5147,什么时候能够看房呢？,您回来重庆了吗,2,0,什么 时候 能够 看房 呢 ？,您 回来 重庆 了 吗
5148,您好，我正在看中航格澜郡阳光花园的房子,对的这个房子是不错的，而且还是唯一。,0,0,您好 ， 我 正在 看 中航 格澜 郡 阳光 花园 的 房子,对 的 这个 房子 是 不错 的 ， 而且 还是 唯一 。
5148,您好，我正在看中航格澜郡阳光花园的房子,您发的手机号系统上显示不全,1,0,您好 ， 我 正在 看 中航 格澜 郡 阳光 花园 的 房子,您 发 的 手机号 系统 上 显示 不全
5148,您好，我正在看中航格澜郡阳光花园的房子,麻烦你同意一下,2,0,您好 ， 我 正在 看 中航 格澜 郡 阳光 花园 的 房子,麻烦 你 同意 一下
5148,您好，我正在看中航格澜郡阳光花园的房子,您现在是在哪个小区居住？,3,0,您好 ， 我 正在 看 中航 格澜 郡 阳光 花园 的 房子,您 现在 是 在 哪个 小区 居住 ？
5148,您好，我正在看中航格澜郡阳光花园的房子,大润发附近的房子考虑吗，卖的挺好的,4,0,您好 ， 我 正在 看 中航 格澜 郡 阳光 花园 的 房子,大润发 附近 的 房子 考虑 吗 ， 卖 的 挺 好 的
5149,这个房子有税吗,税较少,0,1,这个 房子 有税 吗,税较 少
5149,这个房子有税吗,具体税费情况我可以帮您算下,1,1,这个 房子 有税 吗,具体 税费 情况 我 可以 帮 您 算 下
5149,这个房子有税吗,稍后发您,2,0,这个 房子 有税 吗,稍后 发 您
5149,这个房子有税吗,电梯是老房改造的趋势，目前龙柏一村已经有三栋楼开始启动电梯工程了,3,0,这个 房子 有税 吗,电梯 是 老房 改造 的 趋势 ， 目前 龙柏 一村 已经 有 三栋 楼 开始 启动 电梯 工程 了
5149,这个房子有税吗,房子外立面在07年进行过粉刷重改,4,0,这个 房子 有税 吗,房子 外立面 在 07 年 进行 过 粉刷 重改
5150,什么时候方便看房,我们有钥匙的,0,0,什么 时候 方便 看房,我们 有 钥匙 的
5150,什么时候方便看房,看您什么时间方便,1,1,什么 时候 方便 看房,看 您 什么 时间 方便
5150,什么时候方便看房,好的，,2,0,什么 时候 方便 看房,好 的 ，
5151,有没有装修好点的,对的，以后房价什么样还不一定,0,0,有没有 装修 好点 的,对 的 ， 以后 房价 什么样 还 不 一定
5151,有没有装修好点的,我给您看看，您稍等,1,0,有没有 装修 好点 的,我 给 您 看看 ， 您 稍 等
5151,有没有装修好点的,好的,2,0,有没有 装修 好点 的,好 的
5151,有没有装修好点的,您留个联系方式吧,3,0,有没有 装修 好点 的,您 留个 联系方式 吧
5151,有没有装修好点的,您这边预算啊,4,0,有没有 装修 好点 的,您 这边 预算 啊
5152,房子能优惠多少,可以谈,0,1,房子 能 优惠 多少,可以 谈
5152,房子能优惠多少,业主是北工大老师,1,0,房子 能 优惠 多少,业主 是 北工大 老师
5152,房子能优惠多少,挺诚意卖的,2,0,房子 能 优惠 多少,挺 诚意 卖 的
5153,价格能便宜吗？,可以谈,0,1,价格 能 便宜 吗 ？,可以 谈
5153,价格能便宜吗？,空间不是太大,1,1,价格 能 便宜 吗 ？,空间 不是 太 大
5153,价格能便宜吗？,17楼,2,0,价格 能 便宜 吗 ？,17 楼
5154,那个啥时候满二,这个房子满二时间还长。,0,1,那个 啥时候 满二,这个 房子 满二 时间 还长 。
5154,那个啥时候满二,这个小区目前基本上满二的都没有。,1,0,那个 啥时候 满二,这个 小区 目前 基本上 满二 的 都 没有 。
5154,那个啥时候满二,主要现在目前整个半岛带花园儿的也就只有这一个便宜。,2,0,那个 啥时候 满二,主要 现在 目前 整个 半岛 带 花园 儿 的 也 就 只有 这 一个 便宜 。
5154,那个啥时候满二,都是一样，等满二的话肯定也不是这个价。,3,0,那个 啥时候 满二,都 是 一样 ， 等 满二 的话 肯定 也 不是 这个 价 。
5154,那个啥时候满二,不忙啊，这个钱是给国家交的，都满2后，这个钱等于说是业主拉了。,4,0,那个 啥时候 满二,不忙 啊 ， 这个 钱 是 给 国家 交 的 ， 都 满 2 后 ， 这个 钱 等于 说 是 业主 拉 了 。
5155,请问这是几期,一期的,0,1,请问 这是 几期,一期 的
5155,请问这是几期,是的,1,0,请问 这是 几期,是 的
5155,请问这是几期,看小区中庭,2,0,请问 这是 几期,看 小区 中庭
5155,请问这是几期,也有的,3,0,请问 这是 几期,也 有 的
5155,请问这是几期,要朝南的吗,4,0,请问 这是 几期,要 朝南 的 吗
5156,现在可以看一下吗？,我问下,0,1,现在 可以 看 一下 吗 ？,我 问下
5156,现在可以看一下吗？,没,1,0,现在 可以 看 一下 吗 ？,没
5156,现在可以看一下吗？,业主自住,2,0,现在 可以 看 一下 吗 ？,业主 自 住
5157,您好，请问这个房子周边有哪些学校,你预算多少钱总价,0,0,您好 ， 请问 这个 房子 周边 有 哪些 学校,你 预算 多少 钱 总价
5157,您好，请问这个房子周边有哪些学校,这套是全新装修的啊,1,0,您好 ， 请问 这个 房子 周边 有 哪些 学校,这套 是 全新 装修 的 啊
5157,您好，请问这个房子周边有哪些学校,拆迁这快有业主委员会组织统计，具体什么时候就不包准了啊,2,0,您好 ， 请问 这个 房子 周边 有 哪些 学校,拆迁 这快 有 业主 委员会 组织 统计 ， 具体 什么 时候 就 不 包准 了 啊
5157,您好，请问这个房子周边有哪些学校,白金时代43平米的是复试，使用率高,3,0,您好 ， 请问 这个 房子 周边 有 哪些 学校,白金 时代 43 平米 的 是 复试 ， 使用率 高
5157,您好，请问这个房子周边有哪些学校,学位也是建安小学和文汇中学,4,0,您好 ， 请问 这个 房子 周边 有 哪些 学校,学位 也 是 建安 小学 和 文汇 中学
5158,景博中学学区的房子是哪个,景博中学需要摇号的,0,0,景博 中学 学区 的 房子 是 哪个,景博 中学 需要 摇号 的
5158,景博中学学区的房子是哪个,不是，根据孩子学习成绩,1,0,景博 中学 学区 的 房子 是 哪个,不是 ， 根据 孩子 学习成绩
5158,景博中学学区的房子是哪个,网上报名,2,0,景博 中学 学区 的 房子 是 哪个,网上 报名
5159,您好，我想咨询阳光100阿尔勒小区,哪个区的,0,0,您好 ， 我 想 咨询 阳光 100 阿尔勒 小区,哪个 区 的
5159,您好，我想咨询阳光100阿尔勒小区,阳光一百哪个区呢,1,0,您好 ， 我 想 咨询 阳光 100 阿尔勒 小区,阳光 一百 哪个 区 呢
5159,您好，我想咨询阳光100阿尔勒小区,是的,2,0,您好 ， 我 想 咨询 阳光 100 阿尔勒 小区,是 的
5159,您好，我想咨询阳光100阿尔勒小区,5.3费增值税,3,0,您好 ， 我 想 咨询 阳光 100 阿尔勒 小区,5.3 费 增值税
5159,您好，我想咨询阳光100阿尔勒小区,不好意思，下午再带客，带饭8点多，没回信息真不好意思,4,0,您好 ， 我 想 咨询 阳光 100 阿尔勒 小区,不好意思 ， 下午 再 带客 ， 带饭 8 点多 ， 没 回 信息 真 不好意思
5160,这个是那户,你好,0,0,这个 是 那户,你好
5160,这个是那户,北户,1,1,这个 是 那户,北户
5160,这个是那户,九曲庄路中海国际,2,0,这个 是 那户,九曲 庄路 中海 国际
5161,方便去看看吗,可以看，你先看看户型喜欢不,0,1,方便 去 看看 吗,可以 看 ， 你 先 看看 户型 喜欢 不
5161,方便去看看吗,你方便留下电话吗,1,0,方便 去 看看 吗,你 方便 留下 电话 吗
5161,方便去看看吗,您好,2,0,方便 去 看看 吗,您好
5162,这套房子业主卖的原因了解吗,这套房子装修很不错,0,0,这套 房子 业主 卖 的 原因 了解 吗,这套 房子 装修 很 不错
